timestamp,deviceID,label,temperature_celsius,humidity_percent,battery_volt,bin0_count,bin1_count,bin2_count,bin3_count,bin4_count,bin5_count,bin6_count,bin7_count,bin8_count,bin9_count,bin10_count,bin11_count,bin12_count,bin13_count,bin14_count,bin15_count,pressure_hpa,pm_1_ug_per_m3,pm_2_5_ug_per_m3,pm_2_5_from,pm_10_ug_per_m3,pm_10_from,date,time
2022-06-24 11:05:03.261,f008d1cc6334,LLDC001-P (12/40),23.65,51.57,3.75,528,130,14,7,2,1,1,1,1,0,0,0,0,0,0,0,998,1.26991188526154,2.34545254707336,pm2.5,5.96713972091675,pm10,2022-06-24,11:05:03.261000
2022-06-24 11:10:00.457,f008d1cc6334,LLDC001-P (12/40),23.34,52.11,3.75,467,138,20,2,4,1,3,0,1,0,0,0,0,0,0,0,998,1.25605320930481,2.51413035392761,pm2.5,6.03379392623901,pm10,2022-06-24,11:10:00.457000
2022-06-24 16:42:40.448,f008d1cc6334,LLDC001-P (12/40),25.26,51.84,4.19,541,129,17,6,4,5,3,0,1,0,0,0,0,0,0,0,996,1.30334615707397,3.11485290527344,pm2.5,7.25803422927856,pm10,2022-06-24,16:42:40.448000
2022-06-24 16:47:45.965,f008d1cc6334,LLDC001-P (12/40),26.09,46.99,4.19,362,76,19,5,1,1,4,0,2,0,0,0,1,0,0,0,996,0.886195540428162,2.09828352928162,pm2.5,13.1069240570068,pm10,2022-06-24,16:47:45.965000
2022-06-24 16:52:51.260,f008d1cc6334,LLDC001-P (12/40),26.1,46.36,4.19,368,84,21,6,5,2,0,1,2,1,0,0,0,0,0,0,996,0.963968932628632,2.304044008255,pm2.5,10.4104566574097,pm10,2022-06-24,16:52:51.260000
2022-06-24 16:57:56.446,f008d1cc6334,LLDC001-P (12/40),25.92,46.35,4.19,384,83,16,13,2,1,0,1,1,0,0,0,0,0,0,0,996,0.976395308971405,2.13476991653442,pm2.5,5.34856843948364,pm10,2022-06-24,16:57:56.446000
2022-06-24 17:03:01.824,f008d1cc6334,LLDC001-P (12/40),26.6,45.75,4.19,340,53,10,4,1,2,1,0,1,0,0,0,0,0,0,1,996,0.692470550537109,1.4740799665451,pm2.5,10.1508846282959,pm10,2022-06-24,17:03:01.824000
2022-06-24 17:08:06.931,f008d1cc6334,LLDC001-P (12/40),26.66,45.22,4.19,399,74,14,8,5,1,4,0,1,0,0,0,1,0,0,0,996,0.917109370231628,2.45574975013733,pm2.5,11.8060626983643,pm10,2022-06-24,17:08:06.931000
2022-06-24 17:13:12.310,f008d1cc6334,LLDC001-P (12/40),26.09,45.29,4.19,702,133,26,21,4,1,3,0,3,0,0,0,0,0,0,1,995,1.66458749771118,3.80219554901123,pm2.5,17.1424255371094,pm10,2022-06-24,17:13:12.310000
2022-06-24 17:18:16.913,f008d1cc6334,LLDC001-P (12/40),24.44,45.77,4.19,711,156,29,14,9,2,3,1,1,0,0,0,0,0,0,0,995,1.76364183425903,4.17964839935303,pm2.5,9.18678665161133,pm10,2022-06-24,17:18:16.913000
2022-06-24 17:23:21.806,f008d1cc6334,LLDC001-P (12/40),23.08,46.67,4.19,731,107,26,11,5,3,4,0,2,1,0,0,0,0,0,0,995,1.5213315486908,3.61129999160767,pm2.5,12.6269540786743,pm10,2022-06-24,17:23:21.806000
2022-06-24 17:28:26.645,f008d1cc6334,LLDC001-P (12/40),22.17,47.8,4.19,776,166,23,13,6,4,4,0,1,1,0,0,0,0,0,0,995,1.81114995479584,4.15539741516113,pm2.5,11.5293531417847,pm10,2022-06-24,17:28:26.645000
2022-06-24 17:33:31.661,f008d1cc6334,LLDC001-P (12/40),21.54,48.59,4.19,886,162,33,18,5,4,5,2,1,0,0,0,1,0,0,0,995,2.01791477203369,4.84433889389038,pm2.5,17.2538948059082,pm10,2022-06-24,17:33:31.661000
2022-06-24 17:38:36.805,f008d1cc6334,LLDC001-P (12/40),20.95,49.36,4.19,788,159,39,15,11,2,5,1,1,1,0,0,0,0,0,0,995,1.94819509983063,4.89129686355591,pm2.5,13.6897201538086,pm10,2022-06-24,17:38:36.805000
2022-06-24 17:43:41.891,f008d1cc6334,LLDC001-P (12/40),20.48,50.03,4.19,858,170,24,14,10,2,0,0,4,0,0,0,1,0,0,0,995,1.94612085819244,4.13723230361938,pm2.5,17.645040512085,pm10,2022-06-24,17:43:41.891000
2022-06-24 17:48:46.957,f008d1cc6334,LLDC001-P (12/40),20.12,50.69,4.18,954,173,32,20,10,5,4,0,1,1,0,0,1,1,0,0,995,2.16327881813049,5.30424165725708,pm2.5,24.0214328765869,pm10,2022-06-24,17:48:46.957000
2022-06-24 17:53:51.944,f008d1cc6334,LLDC001-P (12/40),19.87,51.16,4.18,929,192,32,14,8,2,2,1,4,0,0,0,0,0,0,0,995,2.16586232185364,4.61114645004272,pm2.5,14.6666078567505,pm10,2022-06-24,17:53:51.944000
2022-06-24 17:58:57.200,f008d1cc6334,LLDC001-P (12/40),19.74,51.42,4.18,794,201,30,16,13,2,2,1,2,0,0,0,0,0,0,0,995,2.07744765281677,4.88403606414795,pm2.5,11.4734830856323,pm10,2022-06-24,17:58:57.200000
2022-06-24 18:04:02.296,f008d1cc6334,LLDC001-P (12/40),19.63,51.59,4.18,918,219,32,11,7,4,4,0,1,1,0,0,0,0,0,0,995,2.24164533615112,4.74575805664062,pm2.5,12.1534271240234,pm10,2022-06-24,18:04:02.296000
2022-06-24 18:09:07.400,f008d1cc6334,LLDC001-P (12/40),19.57,51.75,4.18,907,209,34,15,13,4,2,3,1,1,0,1,0,0,0,0,995,2.25507187843323,5.40708065032959,pm2.5,19.9547748565674,pm10,2022-06-24,18:09:07.400000
2022-06-24 18:14:12.690,f008d1cc6334,LLDC001-P (12/40),19.5,51.95,4.18,782,200,40,18,12,1,2,1,2,1,0,0,0,0,0,0,995,2.14522862434387,4.94303894042969,pm2.5,14.1635427474976,pm10,2022-06-24,18:14:12.690000
2022-06-24 18:19:17.870,f008d1cc6334,LLDC001-P (12/40),19.44,52.04,4.18,811,199,25,13,11,1,4,0,1,1,1,0,0,0,0,1,995,2.02113103866577,4.48649311065674,pm2.5,21.404369354248,pm10,2022-06-24,18:19:17.870000
2022-06-24 18:24:23.121,f008d1cc6334,LLDC001-P (12/40),19.39,52.17,4.18,811,193,36,11,8,3,1,1,1,1,0,0,0,0,0,0,995,2.05241799354553,4.28106832504272,pm2.5,11.2990379333496,pm10,2022-06-24,18:24:23.121000
2022-06-24 18:29:28.318,f008d1cc6334,LLDC001-P (12/40),19.34,52.35,4.18,871,211,40,21,9,3,2,0,2,0,0,0,0,0,0,0,995,2.29538321495056,5.1272873878479,pm2.5,10.6799774169922,pm10,2022-06-24,18:29:28.318000
2022-06-24 18:34:33.457,f008d1cc6334,LLDC001-P (12/40),19.26,52.6,4.18,844,189,33,16,8,1,3,0,2,0,0,0,0,0,0,0,995,2.08343958854675,4.43683338165283,pm2.5,10.058614730835,pm10,2022-06-24,18:34:33.457000
2022-06-24 18:39:38.709,f008d1cc6334,LLDC001-P (12/40),19.21,52.76,4.18,798,176,27,17,6,7,2,1,1,2,0,0,0,0,0,1,995,1.93406343460083,4.67241525650024,pm2.5,21.5042839050293,pm10,2022-06-24,18:39:38.709000
2022-06-24 18:44:43.868,f008d1cc6334,LLDC001-P (12/40),19.15,52.9,4.18,822,168,32,15,7,4,2,0,1,0,0,0,1,0,0,0,995,1.95385503768921,4.32812166213989,pm2.5,13.3713455200195,pm10,2022-06-24,18:44:43.868000
2022-06-24 18:49:49.165,f008d1cc6334,LLDC001-P (12/40),19.09,53.05,4.18,881,182,34,15,8,2,4,1,1,1,0,0,0,0,0,0,995,2.09446287155151,4.66520357131958,pm2.5,12.889142036438,pm10,2022-06-24,18:49:49.165000
2022-06-24 18:54:54.423,f008d1cc6334,LLDC001-P (12/40),19.04,53.21,4.18,938,211,37,25,6,2,1,3,1,0,0,0,0,0,1,0,995,2.36067509651184,5.0445351600647,pm2.5,17.1147174835205,pm10,2022-06-24,18:54:54.423000
2022-06-24 18:59:59.518,f008d1cc6334,LLDC001-P (12/40),18.97,53.37,4.18,891,195,36,20,9,3,2,0,3,1,0,0,0,0,0,0,995,2.21320247650146,4.99453353881836,pm2.5,15.1923475265503,pm10,2022-06-24,18:59:59.518000
2022-06-24 19:05:04.766,f008d1cc6334,LLDC001-P (12/40),18.94,53.51,4.18,865,207,42,10,8,5,3,4,2,1,0,1,0,0,0,0,995,2.20653629302979,5.204514503479,pm2.5,23.0011501312256,pm10,2022-06-24,19:05:04.766000
2022-06-24 19:10:10.154,f008d1cc6334,LLDC001-P (12/40),18.9,53.69,4.18,906,198,29,17,12,2,4,2,1,0,0,0,0,0,0,0,995,2.18042206764221,5.18657875061035,pm2.5,11.8326034545898,pm10,2022-06-24,19:10:10.154000
2022-06-24 19:15:15.418,f008d1cc6334,LLDC001-P (12/40),18.88,53.82,4.18,962,255,36,18,10,6,4,3,1,1,0,0,0,0,0,0,995,2.52964019775391,6.07771301269531,pm2.5,17.105936050415,pm10,2022-06-24,19:15:15.418000
2022-06-24 19:20:20.568,f008d1cc6334,LLDC001-P (12/40),18.86,53.96,4.18,924,206,29,16,13,1,3,1,2,2,0,0,0,0,0,0,995,2.23018717765808,5.03398323059082,pm2.5,17.5327129364014,pm10,2022-06-24,19:20:20.568000
2022-06-24 19:25:25.783,f008d1cc6334,LLDC001-P (12/40),18.82,54.06,4.18,934,223,27,12,7,3,3,2,3,0,0,1,0,0,0,0,995,2.24485325813293,4.77048683166504,pm2.5,19.1660385131836,pm10,2022-06-24,19:25:25.783000
2022-06-24 19:30:31.167,f008d1cc6334,LLDC001-P (12/40),18.78,54.21,4.18,873,176,36,18,14,3,0,2,1,0,0,0,0,0,0,0,994,2.12076711654663,5.03669834136963,pm2.5,10.1492700576782,pm10,2022-06-24,19:30:31.167000
2022-06-24 19:40:41.866,f008d1cc6334,LLDC001-P (12/40),18.7,54.36,4.18,678,186,43,13,6,4,4,0,2,0,0,0,0,0,0,0,994,1.9387823343277,4.5634913444519,pm2.5,10.9813060760498,pm10,2022-06-24,19:40:41.866000
2022-06-24 19:35:36.635,f008d1cc6334,LLDC001-P (12/40),18.74,54.34,4.18,774,167,47,16,6,6,2,1,2,0,0,1,1,0,0,0,994,2.01327419281006,4.8510570526123,pm2.5,21.6566429138184,pm10,2022-06-24,19:35:36.635000
2022-06-24 19:45:47.148,f008d1cc6334,LLDC001-P (12/40),18.66,54.31,4.18,528,125,31,22,8,5,4,0,1,0,0,0,1,0,0,0,994,1.50459575653076,4.49353313446045,pm2.5,14.6596651077271,pm10,2022-06-24,19:45:47.148000
2022-06-24 19:50:52.399,f008d1cc6334,LLDC001-P (12/40),18.44,54.29,4.18,511,102,29,17,8,3,1,1,1,0,0,0,1,0,0,0,994,1.34053540229797,3.61540126800537,pm2.5,13.1662740707397,pm10,2022-06-24,19:50:52.399000
2022-06-24 19:55:57.525,f008d1cc6334,LLDC001-P (12/40),18.15,54.67,4.18,439,117,25,17,7,3,5,1,2,1,0,0,0,1,0,0,994,1.29208445549011,3.95520639419556,pm2.5,20.2521896362305,pm10,2022-06-24,19:55:57.525000
2022-06-24 20:01:02.864,f008d1cc6334,LLDC001-P (12/40),18.0,55.11,4.18,540,118,35,19,10,5,2,1,2,0,0,0,0,0,1,0,995,1.50526785850525,4.47598600387573,pm2.5,17.3212203979492,pm10,2022-06-24,20:01:02.864000
2022-06-24 20:06:08.101,f008d1cc6334,LLDC001-P (12/40),17.91,55.2,4.18,531,146,25,20,11,6,6,0,1,0,0,0,0,0,0,2,995,1.54850089550018,4.99090337753296,pm2.5,23.0285167694092,pm10,2022-06-24,20:06:08.101000
2022-06-24 20:11:13.353,f008d1cc6334,LLDC001-P (12/40),17.87,55.34,4.18,570,139,23,11,8,2,0,1,2,0,0,0,0,0,0,0,994,1.47138476371765,3.32406997680664,pm2.5,8.77846622467041,pm10,2022-06-24,20:11:13.353000
2022-06-24 20:16:18.573,f008d1cc6334,LLDC001-P (12/40),17.88,55.39,4.18,578,130,35,19,9,7,3,0,1,0,0,0,0,0,0,0,995,1.5919896364212,4.70370244979858,pm2.5,9.44308662414551,pm10,2022-06-24,20:16:18.573000
2022-06-24 20:21:23.862,f008d1cc6334,LLDC001-P (12/40),17.81,55.39,4.18,605,162,31,13,12,6,5,2,2,0,0,0,0,0,0,0,995,1.69471538066864,5.12623167037964,pm2.5,14.6400098800659,pm10,2022-06-24,20:21:23.862000
2022-06-24 20:26:28.996,f008d1cc6334,LLDC001-P (12/40),17.58,55.74,4.17,654,149,24,17,11,5,6,3,2,1,0,0,0,0,0,0,995,1.66454756259918,5.16066122055054,pm2.5,18.8041324615479,pm10,2022-06-24,20:26:28.996000
2022-06-24 20:31:34.385,f008d1cc6334,LLDC001-P (12/40),17.32,56.38,4.17,606,144,34,16,13,3,3,0,1,0,0,0,0,0,0,0,995,1.66804385185242,4.5440616607666,pm2.5,8.83526706695557,pm10,2022-06-24,20:31:34.385000
2022-06-24 20:36:39.581,f008d1cc6334,LLDC001-P (12/40),17.21,56.74,4.17,577,124,32,11,9,6,4,1,1,0,0,2,0,0,0,1,995,1.48763191699982,4.33540391921997,pm2.5,25.5804767608643,pm10,2022-06-24,20:36:39.581000
2022-06-24 20:41:44.574,f008d1cc6334,LLDC001-P (12/40),17.04,57.1,4.17,478,108,36,15,15,6,4,2,2,0,0,0,0,0,0,0,995,1.39657950401306,5.01805830001831,pm2.5,14.2286043167114,pm10,2022-06-24,20:41:44.574000
2022-06-24 20:46:49.887,f008d1cc6334,LLDC001-P (12/40),16.82,57.57,4.17,398,111,29,18,4,1,0,2,3,1,0,0,0,0,0,0,995,1.24789917469025,3.09764242172241,pm2.5,13.9770584106445,pm10,2022-06-24,20:46:49.887000
2022-06-24 20:57:00.282,f008d1cc6334,LLDC001-P (12/40),16.67,58.37,4.17,286,106,26,19,12,4,3,2,4,0,2,0,0,0,0,0,995,1.12356662750244,4.31525564193726,pm2.5,23.8957500457764,pm10,2022-06-24,20:57:00.282000
2022-06-24 20:51:55.560,f008d1cc6334,LLDC001-P (12/40),16.67,58.03,4.17,413,125,28,18,15,4,5,1,2,0,0,1,0,0,0,0,995,1.35886883735657,4.84035968780518,pm2.5,17.7580280303955,pm10,2022-06-24,20:51:55.560000
2022-06-24 21:02:05.680,f008d1cc6334,LLDC001-P (12/40),16.76,58.51,4.17,289,86,23,18,10,2,2,1,1,0,0,0,0,0,0,0,995,1.00586926937103,3.3925302028656,pm2.5,8.01788330078125,pm10,2022-06-24,21:02:05.680000
2022-06-24 21:07:10.834,f008d1cc6334,LLDC001-P (12/40),16.88,58.52,4.17,298,88,23,10,14,3,8,1,1,2,0,0,0,0,0,0,995,0.984134614467621,4.16072559356689,pm2.5,17.3422565460205,pm10,2022-06-24,21:07:10.834000
2022-06-24 21:12:16.157,f008d1cc6334,LLDC001-P (12/40),16.97,58.41,4.17,237,75,37,6,8,2,1,0,3,0,0,0,0,0,1,0,995,0.917319715023041,2.73025441169739,pm2.5,15.3136701583862,pm10,2022-06-24,21:12:16.157000
2022-06-24 21:17:21.316,f008d1cc6334,LLDC001-P (12/40),17.04,58.45,4.17,230,78,22,13,7,7,1,2,1,0,0,0,0,0,0,0,995,0.854926288127899,3.3150691986084,pm2.5,9.1387767791748,pm10,2022-06-24,21:17:21.316000
2022-06-24 21:22:26.419,f008d1cc6334,LLDC001-P (12/40),17.07,58.53,4.17,162,77,28,12,9,4,0,0,2,1,0,0,0,0,0,0,995,0.823734760284424,2.91227173805237,pm2.5,10.4755029678345,pm10,2022-06-24,21:22:26.419000
2022-06-24 21:27:31.878,f008d1cc6334,LLDC001-P (12/40),16.99,58.71,4.17,107,45,15,5,5,2,1,3,3,1,0,0,0,0,0,0,995,0.469391882419586,1.97649395465851,pm2.5,14.4615249633789,pm10,2022-06-24,21:27:31.878000
2022-06-24 21:32:37.203,f008d1cc6334,LLDC001-P (12/40),16.75,59.41,4.17,144,46,16,16,7,6,3,1,2,1,0,1,0,0,0,0,995,0.605388820171356,3.15978121757507,pm2.5,17.9395046234131,pm10,2022-06-24,21:32:37.203000
2022-06-24 21:37:42.358,f008d1cc6334,LLDC001-P (12/40),16.59,60.05,4.17,127,50,15,14,5,3,1,0,1,0,0,0,0,0,0,0,995,0.574419975280762,2.20864462852478,pm2.5,5.25027418136597,pm10,2022-06-24,21:37:42.358000
2022-06-24 21:42:47.695,f008d1cc6334,LLDC001-P (12/40),16.52,60.37,4.17,131,53,16,8,13,1,3,0,1,0,0,0,0,0,0,0,995,0.588861048221588,2.63927483558655,pm2.5,6.57580757141113,pm10,2022-06-24,21:42:47.695000
2022-06-24 21:47:52.764,f008d1cc6334,LLDC001-P (12/40),16.49,60.58,4.17,161,57,19,7,1,4,3,0,1,1,0,0,0,0,0,0,995,0.605173289775848,2.04158568382263,pm2.5,8.71981239318848,pm10,2022-06-24,21:47:52.764000
2022-06-24 21:52:57.985,f008d1cc6334,LLDC001-P (12/40),16.4,60.85,4.17,141,52,18,7,7,4,4,2,1,0,0,1,0,0,0,0,995,0.579394161701202,2.73992347717285,pm2.5,14.0084342956543,pm10,2022-06-24,21:52:57.985000
2022-06-24 21:58:03.413,f008d1cc6334,LLDC001-P (12/40),16.26,61.46,4.17,151,67,21,13,5,1,1,1,1,0,0,0,0,0,0,0,995,0.708951056003571,2.24590611457825,pm2.5,6.03336048126221,pm10,2022-06-24,21:58:03.413000
2022-06-24 22:03:08.581,f008d1cc6334,LLDC001-P (12/40),16.21,61.98,4.17,151,55,22,13,4,7,3,3,2,0,1,0,0,0,0,0,995,0.662360489368439,3.20818161964417,pm2.5,16.4543437957764,pm10,2022-06-24,22:03:08.581000
2022-06-24 22:13:19.179,f008d1cc6334,LLDC001-P (12/40),15.89,62.89,4.17,254,78,15,13,10,1,0,1,1,0,1,0,1,0,0,0,995,0.840420007705688,2.61020660400391,pm2.5,15.2396430969238,pm10,2022-06-24,22:13:19.179000
2022-06-24 22:08:13.900,f008d1cc6334,LLDC001-P (12/40),16.15,62.33,4.17,205,67,17,12,9,5,2,1,1,0,0,1,0,0,0,0,995,0.7459676861763,3.07125496864319,pm2.5,12.6658296585083,pm10,2022-06-24,22:08:13.900000
2022-06-24 22:18:24.358,f008d1cc6334,LLDC001-P (12/40),15.6,63.74,4.17,246,65,23,15,5,5,0,1,1,0,1,0,0,0,0,0,995,0.831349611282349,2.7952675819397,pm2.5,10.5180339813232,pm10,2022-06-24,22:18:24.358000
2022-06-24 22:23:29.728,f008d1cc6334,LLDC001-P (12/40),15.42,64.49,4.17,201,58,24,12,2,0,1,0,2,1,0,0,0,0,0,0,995,0.728403389453888,1.87156164646149,pm2.5,8.97809982299805,pm10,2022-06-24,22:23:29.728000
2022-06-24 22:28:34.937,f008d1cc6334,LLDC001-P (12/40),15.33,64.83,4.17,265,71,25,9,5,3,1,3,1,0,0,0,0,0,0,0,995,0.84986537694931,2.6610631942749,pm2.5,8.82629299163818,pm10,2022-06-24,22:28:34.937000
2022-06-24 22:33:40.880,f008d1cc6334,LLDC001-P (12/40),15.25,65.27,4.17,227,70,15,15,2,3,8,1,2,0,0,1,0,0,0,0,995,0.759950995445251,3.12469553947449,pm2.5,16.6475925445557,pm10,2022-06-24,22:33:40.880000
2022-06-24 22:38:45.573,f008d1cc6334,LLDC001-P (12/40),15.2,65.46,4.17,247,85,16,14,8,1,2,1,1,0,0,0,0,0,0,0,995,0.868528246879578,2.75976777076721,pm2.5,7.12361001968384,pm10,2022-06-24,22:38:45.573000
2022-06-24 22:43:50.599,f008d1cc6334,LLDC001-P (12/40),15.16,65.7,4.17,219,73,21,14,9,2,2,0,4,0,0,0,0,0,0,0,995,0.829804301261902,3.0137665271759,pm2.5,12.0565519332886,pm10,2022-06-24,22:43:50.599000
2022-06-24 22:48:55.841,f008d1cc6334,LLDC001-P (12/40),15.12,65.84,4.17,190,64,22,11,4,2,4,0,1,1,0,0,0,0,0,0,995,0.727742612361908,2.48247981071472,pm2.5,9.4572639465332,pm10,2022-06-24,22:48:55.841000
2022-06-24 23:04:11.501,f008d1cc6334,LLDC001-P (12/40),15.09,66.33,4.17,196,71,25,9,9,3,1,0,2,0,0,0,0,0,0,0,995,0.791868388652802,2.72871351242065,pm2.5,7.76004600524902,pm10,2022-06-24,23:04:11.501000
2022-06-24 22:54:01.175,f008d1cc6334,LLDC001-P (12/40),15.1,65.99,4.17,194,67,11,14,13,3,0,0,1,0,0,1,0,0,0,0,995,0.719260692596436,2.84995079040527,pm2.5,10.3853902816772,pm10,2022-06-24,22:54:01.175000
2022-06-24 22:59:06.390,f008d1cc6334,LLDC001-P (12/40),15.08,66.17,4.17,212,72,22,10,8,1,1,0,2,2,0,0,0,0,0,0,995,0.793764412403107,2.43868255615234,pm2.5,12.7473468780518,pm10,2022-06-24,22:59:06.390000
2022-06-24 23:09:16.721,f008d1cc6334,LLDC001-P (12/40),15.08,66.46,4.17,177,70,21,10,9,1,1,1,1,0,0,0,0,0,0,0,995,0.744402050971985,2.48554348945618,pm2.5,6.42584562301636,pm10,2022-06-24,23:09:16.721000
2022-06-24 23:24:32.537,f008d1cc6334,LLDC001-P (12/40),14.95,66.9,4.17,196,83,36,22,5,7,1,0,1,0,0,0,0,0,0,0,995,0.998693943023682,3.63961029052734,pm2.5,7.33707141876221,pm10,2022-06-24,23:24:32.537000
2022-06-24 23:14:21.957,f008d1cc6334,LLDC001-P (12/40),15.06,66.59,4.17,150,55,23,13,9,2,1,1,2,0,0,0,0,0,0,0,995,0.688745856285095,2.7060215473175,pm2.5,8.65963268280029,pm10,2022-06-24,23:14:21.957000
2022-06-24 23:19:27.243,f008d1cc6334,LLDC001-P (12/40),15.02,66.74,4.17,174,67,28,13,6,2,3,0,1,0,0,0,0,0,0,0,995,0.789908111095428,2.73359203338623,pm2.5,6.55576944351196,pm10,2022-06-24,23:19:27.243000
2022-06-24 23:29:37.779,f008d1cc6334,LLDC001-P (12/40),14.89,67.01,4.17,161,64,31,19,7,2,1,2,3,0,0,0,0,0,0,0,995,0.831681489944458,3.14145803451538,pm2.5,11.9424619674683,pm10,2022-06-24,23:29:37.779000
2022-06-24 23:34:43.200,f008d1cc6334,LLDC001-P (12/40),14.85,67.17,4.17,124,61,36,20,10,4,4,0,1,1,0,0,0,0,0,0,996,0.835822820663452,3.76963043212891,pm2.5,11.3590850830078,pm10,2022-06-24,23:34:43.200000
2022-06-24 23:39:48.346,f008d1cc6334,LLDC001-P (12/40),14.78,67.32,4.17,162,79,34,11,8,3,0,0,2,0,2,0,0,0,0,0,996,0.866012930870056,2.79295969009399,pm2.5,14.8854818344116,pm10,2022-06-24,23:39:48.346000
2022-06-24 23:44:53.639,f008d1cc6334,LLDC001-P (12/40),14.73,67.31,4.16,127,82,18,21,10,2,2,0,2,0,0,0,0,0,0,0,996,0.799057066440582,3.21006917953491,pm2.5,8.64626598358154,pm10,2022-06-24,23:44:53.639000
2022-06-24 23:49:58.943,f008d1cc6334,LLDC001-P (12/40),14.66,67.21,4.16,155,68,23,17,8,5,1,1,1,0,1,0,1,0,0,0,996,0.772207200527191,3.16182637214661,pm2.5,16.7773818969727,pm10,2022-06-24,23:49:58.943000
2022-06-24 23:55:04.550,f008d1cc6334,LLDC001-P (12/40),14.58,67.22,4.16,171,85,33,17,9,2,2,3,3,0,0,0,0,0,0,0,996,0.939016282558441,3.56532859802246,pm2.5,13.9351663589478,pm10,2022-06-24,23:55:04.550000
2022-06-25 00:00:09.426,f008d1cc6334,LLDC001-P (12/40),14.53,67.17,4.16,130,87,39,21,11,9,3,1,1,0,1,0,0,0,0,0,996,0.984078347682953,4.61654949188232,pm2.5,14.5706481933594,pm10,2022-06-25,00:00:09.426000
2022-06-25 00:05:14.537,f008d1cc6334,LLDC001-P (12/40),14.51,67.12,4.16,116,87,35,21,15,2,1,1,2,0,1,0,0,0,0,0,996,0.955229938030243,3.91220927238464,pm2.5,13.940239906311,pm10,2022-06-25,00:05:14.537000
2022-06-25 00:20:30.218,f008d1cc6334,LLDC001-P (12/40),14.44,66.66,4.16,105,83,43,19,12,6,2,2,1,0,0,0,0,0,0,0,996,0.960619032382965,4.26915121078491,pm2.5,10.6444578170776,pm10,2022-06-25,00:20:30.218000
2022-06-25 00:10:19.739,f008d1cc6334,LLDC001-P (12/40),14.46,66.93,4.16,117,75,34,20,13,4,0,0,2,0,0,0,1,0,0,0,996,0.883821129798889,3.65226054191589,pm2.5,13.9373092651367,pm10,2022-06-25,00:10:19.739000
2022-06-25 00:15:24.989,f008d1cc6334,LLDC001-P (12/40),14.45,66.83,4.16,116,93,27,19,11,6,2,0,2,1,0,0,0,0,0,0,996,0.890486538410187,3.85365891456604,pm2.5,12.7328300476074,pm10,2022-06-25,00:15:24.989000
2022-06-25 00:25:35.392,f008d1cc6334,LLDC001-P (12/40),14.4,66.44,4.16,105,82,29,22,9,1,4,0,1,0,0,0,0,0,0,0,996,0.860669195652008,3.41062045097351,pm2.5,7.70845937728882,pm10,2022-06-25,00:25:35.392000
2022-06-25 00:30:40.686,f008d1cc6334,LLDC001-P (12/40),14.32,66.22,4.16,102,73,32,14,6,8,3,0,1,1,0,0,0,0,0,0,996,0.774603962898254,3.4678840637207,pm2.5,11.0065536499023,pm10,2022-06-25,00:30:40.686000
2022-06-25 00:35:45.881,f008d1cc6334,LLDC001-P (12/40),14.26,66.04,4.16,105,71,45,22,13,6,3,0,1,0,0,0,0,0,1,0,996,0.950383365154266,4.41254329681396,pm2.5,15.1065511703491,pm10,2022-06-25,00:35:45.881000
2022-06-25 00:40:51.230,f008d1cc6334,LLDC001-P (12/40),14.21,65.88,4.16,74,81,38,20,13,2,2,0,1,0,0,1,0,0,0,0,996,0.892630994319916,3.66292667388916,pm2.5,11.9830112457275,pm10,2022-06-25,00:40:51.230000
2022-06-25 00:45:56.473,f008d1cc6334,LLDC001-P (12/40),14.14,65.74,4.16,72,67,29,17,6,1,5,0,2,0,0,0,0,0,0,0,996,0.715921819210052,2.9810197353363,pm2.5,9.41093635559082,pm10,2022-06-25,00:45:56.473000
2022-06-25 00:51:01.694,f008d1cc6334,LLDC001-P (12/40),14.06,65.68,4.16,102,85,26,31,8,1,3,0,1,0,0,0,0,0,0,0,996,0.906247437000275,3.58074927330017,pm2.5,7.44322299957275,pm10,2022-06-25,00:51:01.694000
2022-06-25 00:56:06.903,f008d1cc6334,LLDC001-P (12/40),13.98,65.66,4.16,82,95,35,23,11,3,1,0,2,1,0,0,0,0,1,0,996,0.950041711330414,3.70899391174316,pm2.5,17.6324462890625,pm10,2022-06-25,00:56:06.903000
2022-06-25 01:01:11.908,f008d1cc6334,LLDC001-P (12/40),13.9,65.7,4.16,79,96,33,26,19,3,5,0,1,1,0,0,0,0,0,0,996,0.988931119441986,4.86802005767822,pm2.5,13.1700010299683,pm10,2022-06-25,01:01:11.908000
2022-06-25 01:06:17.144,f008d1cc6334,LLDC001-P (12/40),13.82,65.72,4.16,93,82,43,25,14,6,1,1,1,0,0,0,0,0,0,0,996,0.993400454521179,4.49655151367188,pm2.5,9.49827003479004,pm10,2022-06-25,01:06:17.144000
2022-06-25 01:11:22.429,f008d1cc6334,LLDC001-P (12/40),13.75,65.79,4.16,90,71,34,28,13,8,4,1,2,0,0,0,0,0,0,0,996,0.893950939178467,4.9274582862854,pm2.5,13.3795318603516,pm10,2022-06-25,01:11:22.429000
2022-06-25 01:16:27.669,f008d1cc6334,LLDC001-P (12/40),13.67,65.83,4.16,123,80,45,29,18,1,2,1,0,1,0,0,1,0,0,0,996,1.07606184482574,4.57585144042969,pm2.5,15.737832069397,pm10,2022-06-25,01:16:27.669000
